playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
faberre01,1964,Veterans,NULL,NULL,NULL,Y,Player,NULL
facero01,1976,BBWAA,388,291,23,N,Player,NULL
facero01,1977,BBWAA,383,288,33,N,Player,NULL
facero01,1978,BBWAA,379,285,27,N,Player,NULL
facero01,1979,BBWAA,432,324,35,N,Player,NULL
facero01,1980,BBWAA,385,289,21,N,Player,NULL
facero01,1981,BBWAA,401,301,23,N,Player,NULL
facero01,1982,BBWAA,415,312,22,N,Player,NULL
facero01,1983,BBWAA,374,281,32,N,Player,NULL
facero01,1984,BBWAA,403,303,65,N,Player,NULL
facero01,1985,BBWAA,395,297,62,N,Player,NULL
facero01,1986,BBWAA,425,319,74,N,Player,NULL
facero01,1987,BBWAA,413,310,78,N,Player,NULL
facero01,1988,BBWAA,427,321,79,N,Player,NULL
facero01,1989,BBWAA,447,336,47,N,Player,NULL
facero01,1990,BBWAA,444,333,50,N,Player,NULL
facero01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
facero01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
facero01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
fairlro01,1984,BBWAA,403,303,0,N,Player,NULL
fairlro01,1985,BBWAA,395,297,3,N,Player,NULL
falkecy01,1937,BBWAA,201,151,1,N,Player,NULL
feenech99,2003,Veterans - Contributors,NULL,NULL,NULL,N,Executive,Preliminary ballot (60 contributors)
feenech99,2007,Veterans - Contributors,NULL,NULL,NULL,N,Executive,Preliminary ballot (60 contributors)
fellebo01,1962,BBWAA,160,120,150,Y,Player,NULL
fergujo01,1989,BBWAA,447,336,0,N,Player,NULL
fernaal01,2006,BBWAA,520,390,0,N,Player,NULL
fernasi01,2003,BBWAA,496,372,2,N,Player,NULL
fernato01,2007,BBWAA,545,409,4,N,Player,NULL
ferreri01,1956,BBWAA,193,145,1,N,Player,NULL
ferreri01,1958,BBWAA,266,200,1,N,Player,NULL
ferreri01,1960,BBWAA,269,202,1,N,Player,NULL
ferreri01,1983,Veterans,NULL,NULL,NULL,N,Player,NULL
ferreri01,1984,Veterans,NULL,NULL,NULL,Y,Player,NULL
ferrewe01,1948,BBWAA,121,91,1,N,Player,NULL
ferrewe01,1949,BBWAA,153,115,1,N,Player,NULL
ferrewe01,1956,BBWAA,193,145,7,N,Player,NULL
ferrewe01,1958,BBWAA,266,200,9,N,Player,NULL
ferrewe01,1960,BBWAA,269,202,8,N,Player,NULL
ferrewe01,1962,BBWAA,160,120,1,N,Player,NULL
ferrewe01,1963,Veterans,NULL,NULL,NULL,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
ferrewe01,1976,Veterans,NULL,NULL,NULL,N,Player,NULL
ferrewe01,1980,Veterans,NULL,NULL,NULL,N,Player,NULL
ferrewe01,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
ferrewe01,1983,Veterans,NULL,NULL,NULL,N,Player,NULL
ferrewe01,1984,Veterans,NULL,NULL,NULL,N,Player,NULL
ferrewe01,1985,Veterans,NULL,NULL,NULL,N,Player,NULL
ferrewe01,1988,Veterans,18,14,NULL,N,Player,NULL
ferrewe01,1991,Veterans,16,12,NULL,N,Player,NULL
ferrewe01,1992,Veterans,16,12,NULL,N,Player,NULL
ferrewe01,1995,Veterans,NULL,NULL,NULL,N,Player,NULL
ferrewe01,1997,Veterans,NULL,NULL,NULL,N,Player,NULL
ferrewe01,2003,Veterans - Players,81,61,12,N,Player,NULL
ferrewe01,2005,Veterans - Players,80,60,9,N,Player,NULL
ferrewe01,2007,Veterans - Players,84,62,7,N,Player,NULL
ferrewe01,2009,Veterans - Pre-1943,12,9,6,N,Player,NULL
ferrewe01,2013,Veterans - Pre-Integration Era,16,12,NULL,N,Player,<3 votes
ferrewe01,2016,Veterans - Pre-Integration Era,16,12,NULL,N,Player,<4 votes
fetzejo99,2003,Veterans - Contributors,NULL,NULL,NULL,N,Executive,Preliminary ballot (60 contributors)
fetzejo99,2007,Veterans - Contributors,NULL,NULL,NULL,N,Executive,Preliminary ballot (60 contributors)
fetzejo99,2008,Veterans - Executives,12,9,4,N,Executive,NULL
fetzejo99,2010,Veterans - Executives,16,12,8,N,Executive,NULL
fieldce01,2004,BBWAA,506,380,1,N,Player,NULL
fieldpr01,2022,BBWAA,394,296,2,N,Player,NULL
figgich01,2020,BBWAA,397,298,0,N,Player,NULL
fingero01,1991,BBWAA,443,333,291,N,Player,NULL
fingero01,1992,BBWAA,430,323,349,Y,Player,NULL
finlech01,2008,BBWAA,543,408,1,N,Player,NULL
finlech99,2003,Veterans - Contributors,79,60,9,N,Executive,NULL
finlech99,2007,Veterans - Contributors,81,61,10,NULL,Executive,NULL
finlech99,2012,Veterans - Golden Era,16,12,NULL,N,Executive,<3 votes
finlest01,2013,BBWAA,569,427,4,N,Player,NULL
fisheed02,1979,BBWAA,432,324,0,N,Player,NULL
fiskca01,1999,BBWAA,497,373,330,N,Player,NULL
fiskca01,2000,BBWAA,499,375,397,Y,Player,NULL
fitzsfr01,1948,BBWAA,121,91,2,N,Player,NULL
fitzsfr01,1949,BBWAA,153,115,2,N,Player,NULL
fitzsfr01,1950,BBWAA,168,126,1,N,Player,NULL
fitzsfr01,1956,BBWAA,193,145,3,N,Player,NULL
fitzsfr01,1958,BBWAA,266,200,16,N,Player,NULL
fitzsfr01,1960,BBWAA,269,202,13,N,Player,NULL
fitzsfr01,1962,BBWAA,160,120,1,N,Player,NULL
fitzsfr01,1964,Veterans,NULL,NULL,NULL,N,Player,NULL
fitzsfr01,1976,Veterans,NULL,NULL,NULL,N,Player,NULL
fitzsfr01,1979,Veterans,NULL,NULL,NULL,N,Player,At least 1 vote
fitzsfr01,1980,Veterans,NULL,NULL,NULL,N,Player,NULL
fitzsfr01,1981,Veterans,NULL,NULL,NULL,N,Player,NULL
fitzsfr01,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
fitzsfr01,1985,Veterans,NULL,NULL,NULL,N,Player,NULL
fitzsfr01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
fitzsfr01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
fitzsfr01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
flanami01,1998,BBWAA,473,355,2,N,Player,NULL
fletcar01,1937,BBWAA,201,151,2,N,Player,NULL
fletcar01,1938,BBWAA,262,197,3,N,Player,NULL
fletcar01,1939,BBWAA,274,206,1,N,Player,NULL
fletcar01,1947,BBWAA,161,121,3,N,Player,NULL
fletcar01,1948,BBWAA,121,91,3,N,Player,NULL
fletcar01,1949,BBWAA,153,115,1,N,Player,NULL
fletcar01,1950,BBWAA,168,126,1,N,Player,NULL
fletcar01,1951,BBWAA,226,170,4,N,Player,NULL
flickel01,1938,BBWAA,262,197,1,N,Player,NULL
flickel01,1959,Veterans,NULL,NULL,NULL,N,Player,NULL
flickel01,1961,Veterans,NULL,NULL,NULL,N,Player,Finalist
flickel01,1962,Veterans,NULL,NULL,NULL,N,Player,Preliminary poll
flickel01,1963,Veterans,NULL,NULL,NULL,Y,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
flintsi01,1936,Veterans,78,59,0,N,Player,NULL
flintsi01,1953,Veterans,NULL,NULL,NULL,N,Player,NULL
flintsi01,1955,Veterans,NULL,NULL,NULL,N,Player,NULL
floodcu01,1977,BBWAA,383,288,16,N,Player,NULL
floodcu01,1978,BBWAA,379,285,8,N,Player,NULL
floodcu01,1979,BBWAA,432,324,14,N,Player,NULL
floodcu01,1985,BBWAA,395,297,28,N,Player,NULL
floodcu01,1986,BBWAA,425,319,45,N,Player,NULL
floodcu01,1987,BBWAA,413,310,50,N,Player,NULL
floodcu01,1988,BBWAA,427,321,48,N,Player,NULL
floodcu01,1989,BBWAA,447,336,27,N,Player,NULL
floodcu01,1990,BBWAA,444,333,35,N,Player,NULL
floodcu01,1991,BBWAA,443,333,23,N,Player,NULL
floodcu01,1992,BBWAA,430,323,42,N,Player,NULL
floodcu01,1993,BBWAA,423,318,36,N,Player,NULL
floodcu01,1994,BBWAA,456,342,39,N,Player,NULL
floodcu01,1995,BBWAA,460,345,59,N,Player,NULL
floodcu01,1996,BBWAA,470,353,71,N,Player,NULL
floodcu01,2003,Veterans - Players,81,61,10,N,Player,NULL
floodcu01,2005,Veterans - Players,80,60,10,N,Player,NULL
floodcu01,2007,Veterans - Players,84,62,14,N,Player,NULL
floydcl01,2015,BBWAA,549,412,0,N,Player,NULL
fonsele01,1948,BBWAA,121,91,1,N,Player,NULL
fonsele01,1950,BBWAA,168,126,2,N,Player,NULL
fonsele01,1956,BBWAA,193,145,2,N,Player,NULL
fonsele01,1958,BBWAA,266,200,3,N,Player,NULL
fonsele01,1960,BBWAA,269,202,3,N,Player,NULL
fonsele01,1980,Veterans,NULL,NULL,NULL,N,Player,NULL
fonsele01,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
fordwh01,1973,BBWAA,380,285,255,N,Player,NULL
fordwh01,1974,BBWAA,365,274,284,Y,Player,NULL
forscbo01,1995,BBWAA,460,345,2,N,Player,NULL
forscke01,1992,BBWAA,430,323,0,N,Player,NULL
fostebi99,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
fostebi99,1991,Veterans,16,12,NULL,N,Player,NULL
fostebi99,1995,Veterans,NULL,NULL,NULL,N,Player,NULL
fostebi99,1996,Veterans,14,11,NULL,Y,Player,NULL
fosteed02,1938,BBWAA,262,197,2,N,Player,NULL
fostege01,1992,BBWAA,430,323,24,N,Player,NULL
fostege01,1993,BBWAA,423,318,29,N,Player,NULL
fostege01,1994,BBWAA,456,342,16,N,Player,NULL
fostege01,1995,BBWAA,460,345,19,N,Player,NULL
fosteru99,1978,Veterans,NULL,NULL,NULL,N,Player,NULL
fosteru99,1980,Veterans,NULL,NULL,NULL,N,Player,NULL
fosteru99,1981,Veterans,NULL,NULL,NULL,Y,Manager,NULL
fowlebu99,2022,Veterans - Early Baseball Era,16,12,12,Y,Executive,NULL
foxne01,1971,BBWAA,360,270,39,N,Player,NULL
foxne01,1972,BBWAA,396,297,64,N,Player,NULL
foxne01,1973,BBWAA,380,285,73,N,Player,NULL
foxne01,1974,BBWAA,365,274,79,N,Player,NULL
foxne01,1975,BBWAA,362,272,76,N,Player,NULL
foxne01,1976,BBWAA,388,291,174,N,Player,NULL
foxne01,1977,BBWAA,383,288,152,N,Player,NULL
foxne01,1978,BBWAA,379,285,149,N,Player,NULL
foxne01,1979,BBWAA,432,324,174,N,Player,NULL
foxne01,1980,BBWAA,385,289,161,N,Player,NULL
foxne01,1981,BBWAA,401,301,168,N,Player,NULL
foxne01,1982,BBWAA,415,312,127,N,Player,NULL
foxne01,1983,BBWAA,374,281,173,N,Player,NULL
foxne01,1984,BBWAA,403,303,246,N,Player,NULL
foxne01,1985,BBWAA,395,297,295,N,Player,NULL
foxne01,1989,Veterans,NULL,NULL,NULL,N,Player,NULL
foxne01,1990,Veterans,14,11,NULL,N,Player,Finalist
foxne01,1991,Veterans,16,12,10,N,Player,NULL
foxne01,1992,Veterans,16,12,9,N,Player,NULL
foxne01,1993,Veterans,16,12,11,N,Player,NULL
foxne01,1994,Veterans,NULL,NULL,NULL,N,Player,NULL
foxne01,1995,Veterans,NULL,NULL,NULL,N,Player,NULL
foxne01,1996,Veterans,14,11,11,N,Player,Not inducted due to cap
foxne01,1997,Veterans,NULL,NULL,NULL,Y,Player,NULL
foxxji01,1936,BBWAA,226,170,21,N,Player,NULL
foxxji01,1946,Nominating Vote,202,NULL,26,N,Player,Players in top 20 proceed to final ballot
foxxji01,1947,BBWAA,161,121,10,N,Player,NULL
foxxji01,1948,BBWAA,121,91,50,N,Player,NULL
foxxji01,1949,BBWAA,153,115,85,N,Player,NULL
foxxji01,1949,Run Off,187,NULL,89,N,Player,1st
foxxji01,1950,BBWAA,168,126,103,N,Player,NULL
foxxji01,1951,BBWAA,226,170,179,Y,Player,NULL
francjo01,2011,BBWAA,581,436,27,N,Player,NULL
francju02,2013,BBWAA,569,427,6,N,Player,NULL
frasech01,1939,BBWAA,274,206,1,N,Player,NULL
freehbi01,1982,BBWAA,415,312,2,N,Player,NULL
freehbi01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
freehbi01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
freehbi01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
freembu01,1953,Veterans,NULL,NULL,NULL,N,Player,NULL
freembu01,1955,Veterans,NULL,NULL,NULL,N,Player,NULL
freembu01,1957,Veterans,NULL,NULL,NULL,N,Player,NULL
freembu01,1959,Veterans,NULL,NULL,NULL,N,Player,NULL
fregoji01,1984,BBWAA,403,303,4,N,Player,NULL
fregoji01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
fregoji01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
fregoji01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
frencla01,1976,Veterans,NULL,NULL,NULL,N,Player,NULL
frencla01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
frickfo99,1970,Veterans,NULL,NULL,NULL,Y,Executive,NULL
friscfr01,1936,BBWAA,226,170,14,N,Player,NULL
friscfr01,1939,BBWAA,274,206,26,N,Player,NULL
friscfr01,1942,BBWAA,233,175,84,N,Player,NULL
friscfr01,1945,BBWAA,247,186,101,N,Player,NULL
friscfr01,1946,Final Ballot,263,198,67,N,Player,NULL
friscfr01,1946,Nominating Vote,202,NULL,104,N,Player,Players in top 20 proceed to final ballot
friscfr01,1947,BBWAA,161,121,136,Y,Player,NULL
frymatr01,2008,BBWAA,543,408,2,N,Player,NULL
frymawo01,1989,BBWAA,447,336,0,N,Player,NULL
furcara01,2020,BBWAA,397,298,0,N,Player,NULL
furilca01,1966,BBWAA,302,227,2,N,Player,NULL
furilca01,1967,BBWAA,292,219,2,N,Player,NULL
furilca01,1970,BBWAA,300,225,2,N,Player,NULL
furilca01,1971,BBWAA,360,270,5,N,Player,NULL
furilca01,1972,BBWAA,396,297,2,N,Player,NULL
furilca01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
furilca01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
furilca01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
gaettga01,2006,BBWAA,520,390,4,N,Player,NULL
gaffnjo99,1953,Veterans,NULL,NULL,NULL,N,Umpire,NULL
gaffnjo99,1955,Veterans,NULL,NULL,NULL,N,Umpire,NULL
gaffnjo99,1957,Veterans,NULL,NULL,NULL,N,Umpire,NULL
gaffnjo99,1959,Veterans,NULL,NULL,NULL,N,Umpire,NULL
gagliph01,1980,BBWAA,385,289,0,N,Player,NULL
gagneer01,2014,BBWAA,571,429,2,N,Player,NULL
galanau01,1968,BBWAA,283,213,2,N,Player,NULL
galanau01,1970,BBWAA,300,225,3,N,Player,NULL
galaran01,2010,BBWAA,539,405,22,N,Player,NULL
galbrjo99,2003,Veterans - Contributors,NULL,NULL,NULL,N,Executive,Preliminary ballot (60 contributors)
galvipu01,1953,Veterans,NULL,NULL,NULL,N,Player,NULL
galvipu01,1955,Veterans,NULL,NULL,NULL,N,Player,NULL
galvipu01,1957,Veterans,NULL,NULL,NULL,N,Player,NULL
galvipu01,1959,Veterans,NULL,NULL,NULL,N,Player,NULL
galvipu01,1961,Veterans,NULL,NULL,NULL,N,Player,Finalist
galvipu01,1962,Veterans,NULL,NULL,NULL,N,Player,Preliminary poll
galvipu01,1963,Veterans,NULL,NULL,NULL,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
galvipu01,1964,Veterans,NULL,NULL,NULL,N,Player,NULL
galvipu01,1965,Veterans,NULL,NULL,NULL,Y,Player,NULL
gamblos01,1991,BBWAA,443,333,0,N,Player,NULL
gantro01,2009,BBWAA,539,405,0,N,Player,NULL
garcifr02,2019,BBWAA,425,319,0,N,Player,NULL
garcimi01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
garcimi01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
garcimi01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
garcino01,2015,BBWAA,549,412,30,N,Player,NULL
garcino01,2016,BBWAA,440,330,8,N,Player,NULL
gardnje02,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
garlajo01,2019,BBWAA,425,319,0,N,Player,NULL
garneph01,1994,BBWAA,456,342,2,N,Player,NULL
garvene01,1967,BBWAA,292,219,1,N,Player,NULL
garvest01,1993,BBWAA,423,318,176,N,Player,NULL
garvest01,1994,BBWAA,456,342,166,N,Player,NULL
garvest01,1995,BBWAA,460,345,196,N,Player,NULL
garvest01,1996,BBWAA,470,353,175,N,Player,NULL
garvest01,1997,BBWAA,473,353,167,N,Player,NULL
garvest01,1998,BBWAA,473,355,195,N,Player,NULL
garvest01,1999,BBWAA,497,373,150,N,Player,NULL
garvest01,2000,BBWAA,499,375,160,N,Player,NULL
garvest01,2001,BBWAA,515,387,176,N,Player,NULL
garvest01,2002,BBWAA,472,354,134,N,Player,NULL
garvest01,2003,BBWAA,496,372,138,N,Player,NULL
garvest01,2004,BBWAA,506,380,123,N,Player,NULL
garvest01,2005,BBWAA,516,387,106,N,Player,NULL
garvest01,2006,BBWAA,520,390,135,N,Player,NULL
garvest01,2007,BBWAA,545,409,115,N,Player,NULL
garvest01,2009,Veterans - 1943 and Later,NULL,NULL,NULL,Y,Player,Preliminary poll
garvest01,2011,Veterans - Expansion Era,16,12,NULL,N,Player,<8 votes
garvest01,2014,Veterans - Expansion Era,16,12,NULL,N,Player,<6 votes
garvest01,2018,Veterans - Modern Baseball Era,16,12,NULL,N,Player,<7 votes
garvest01,2020,Veterans - Modern Baseball Era,16,12,6,N,Player,NULL
gastoci01,2024,Contemporary Baseball Era Non-Players,16,12,NULL,N,Manager,<5 votes
gehrich01,1936,BBWAA,226,170,0,N,Player,NULL
gehrich01,1945,BBWAA,247,186,10,N,Player,NULL
gehrich01,1946,Final Ballot,263,198,23,N,Player,NULL
gehrich01,1946,Nominating Vote,202,NULL,43,N,Player,Players in top 20 proceed to final ballot
gehrich01,1947,BBWAA,161,121,105,N,Player,NULL
gehrich01,1948,BBWAA,121,91,52,N,Player,NULL
gehrich01,1949,BBWAA,153,115,102,N,Player,NULL
gehrich01,1949,Run Off,187,NULL,159,Y,Player,1st
gehrilo01,1936,BBWAA,226,170,51,N,Player,NULL
gehrilo01,1939,Special Election,NULL,NULL,NULL,Y,Player,NULL
gelbech01,1947,BBWAA,161,121,1,N,Player,NULL
gelbech01,1949,BBWAA,153,115,2,N,Player,NULL
gelbech01,1950,BBWAA,168,126,1,N,Player,NULL
gelbech01,1951,BBWAA,226,170,1,N,Player,NULL
geronce01,1989,BBWAA,447,336,0,N,Player,NULL
giambja01,2020,BBWAA,397,298,6,N,Player,NULL
gibsobo01,1981,BBWAA,401,301,337,Y,Player,NULL
gibsojo99,1972,Negro League,NULL,NULL,NULL,Y,Player,NULL
gibsoki01,2001,BBWAA,515,387,13,N,Player,NULL
gilesbr02,2015,BBWAA,549,412,0,N,Player,NULL
gileswa99,1979,Veterans,NULL,NULL,NULL,Y,Executive,NULL
gilliji01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
gilliji01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
gilliji01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
gillipa99,2011,Veterans - Expansion Era,16,12,13,Y,Executive,NULL
giustda01,1983,BBWAA,374,281,1,N,Player,NULL
gladdfr01,1979,BBWAA,432,324,0,N,Player,NULL
glassja01,1936,Veterans,78,59,2,N,Player,NULL
glassja01,1953,Veterans,NULL,NULL,NULL,N,Player,NULL
glassja01,1955,Veterans,NULL,NULL,NULL,N,Player,NULL
glassja01,1961,Veterans,NULL,NULL,NULL,N,Player,Finalist
glassja01,1962,Veterans,NULL,NULL,NULL,N,Player,NULL
glassja01,1963,Veterans,NULL,NULL,NULL,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
glassja01,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
glassja01,1995,Veterans,NULL,NULL,NULL,N,Player,NULL
glassja01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
glassja01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
glassja01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
glaustr01,2016,BBWAA,440,330,0,N,Player,NULL
glavito02,2014,BBWAA,571,429,525,Y,Player,NULL
gleaski01,1937,BBWAA,201,151,1,N,Player,NULL
gleaski01,1938,BBWAA,262,197,1,N,Player,NULL
gleaski01,1939,BBWAA,274,206,1,N,Player,NULL
gleaski01,1945,BBWAA,247,186,1,N,Player,NULL
goetzla99,1995,Veterans,NULL,NULL,NULL,N,Umpire,NULL
goetzla99,1997,Veterans,NULL,NULL,NULL,N,Umpire,Lost second ballot runoff to Lasorda
goetzla99,2003,Veterans - Contributors,NULL,NULL,NULL,N,Umpire,Preliminary ballot (60 contributors)
goltzda01,1989,BBWAA,447,336,0,N,Player,NULL
gomezle01,1945,BBWAA,247,186,7,N,Player,NULL
gomezle01,1946,Nominating Vote,202,NULL,4,N,Player,Players in top 20 proceed to final ballot
gomezle01,1947,BBWAA,161,121,1,N,Player,NULL
gomezle01,1948,BBWAA,121,91,16,N,Player,NULL
gomezle01,1949,BBWAA,153,115,17,N,Player,NULL
gomezle01,1950,BBWAA,168,126,18,N,Player,NULL
gomezle01,1951,BBWAA,226,170,23,N,Player,NULL
gomezle01,1952,BBWAA,234,176,29,N,Player,NULL
gomezle01,1953,BBWAA,264,198,35,N,Player,NULL
gomezle01,1954,BBWAA,252,189,38,N,Player,NULL
gomezle01,1955,BBWAA,251,189,71,N,Player,NULL
gomezle01,1956,BBWAA,193,145,89,N,Player,NULL
gomezle01,1958,BBWAA,266,200,76,N,Player,NULL
gomezle01,1960,BBWAA,269,202,51,N,Player,NULL
gomezle01,1962,BBWAA,160,120,20,N,Player,NULL
gomezle01,1964,Veterans,NULL,NULL,NULL,N,Player,NULL
gomezle01,1965,Veterans,NULL,NULL,NULL,N,Player,NULL
gomezle01,1971,Veterans,NULL,NULL,NULL,N,Player,NULL
gomezle01,1972,Veterans,NULL,NULL,NULL,Y,Player,NULL
gonzaad01,2024,BBWAA,385,289,3,N,Player,NULL
gonzaju03,2011,BBWAA,581,436,30,N,Player,NULL
gonzaju03,2012,BBWAA,573,430,23,N,Player,NULL
gonzalu01,2014,BBWAA,571,429,5,N,Player,NULL
gonzami01,1950,BBWAA,168,126,1,N,Player,NULL
gonzami01,1952,BBWAA,234,176,1,N,Player,NULL
gonzami01,1953,BBWAA,264,198,1,N,Player,NULL
gonzami01,1958,BBWAA,266,200,3,N,Player,NULL
gonzami01,1960,BBWAA,269,202,2,N,Player,NULL
goodedw01,2006,BBWAA,520,390,17,N,Player,NULL
gordojo01,1945,BBWAA,247,186,1,N,Player,NULL
gordojo01,1955,BBWAA,251,189,1,N,Player,NULL
gordojo01,1956,BBWAA,193,145,4,N,Player,NULL
gordojo01,1958,BBWAA,266,200,11,N,Player,NULL
gordojo01,1960,BBWAA,269,202,11,N,Player,NULL
gordojo01,1962,BBWAA,160,120,4,N,Player,NULL
gordojo01,1964,BBWAA,201,151,30,N,Player,NULL
gordojo01,1964,Run Off,201,NULL,1,N,Player,Player receiving most votes inducted
gordojo01,1966,BBWAA,302,227,31,N,Player,NULL
gordojo01,1967,BBWAA,292,219,66,N,Player,NULL
gordojo01,1967,Run Off,306,NULL,13,N,Player,Player receiving most votes inducted
gordojo01,1968,BBWAA,283,213,77,N,Player,NULL
gordojo01,1969,BBWAA,340,255,97,N,Player,NULL
gordojo01,1970,BBWAA,300,225,79,N,Player,NULL
gordojo01,1981,Veterans,NULL,NULL,NULL,N,Player,Nominated for one-time review at 1981 Veterans Committee meeting
gordojo01,1984,Veterans,NULL,NULL,NULL,N,Player,NULL
gordojo01,1985,Veterans,NULL,NULL,NULL,N,Player,NULL
gordojo01,1986,Veterans,NULL,NULL,NULL,N,Player,NULL
gordojo01,1987,Veterans,NULL,NULL,NULL,N,Player,NULL
gordojo01,1988,Veterans,18,14,NULL,N,Player,NULL
gordojo01,1989,Veterans,NULL,NULL,NULL,N,Player,NULL
gordojo01,1990,Veterans,14,11,NULL,N,Player,Finalist
gordojo01,1991,Veterans,16,12,12,N,Player,Got 75% of vote but not inducted due to limit
gordojo01,1992,Veterans,16,12,7,N,Player,NULL
gordojo01,1993,Veterans,16,12,NULL,N,Player,Among the seven most-discussed players
gordojo01,1995,Veterans,NULL,NULL,NULL,N,Player,NULL
gordojo01,1996,Veterans,14,11,4,N,Player,NULL
gordojo01,1997,Veterans,NULL,NULL,NULL,N,Player,NULL
gordojo01,1999,Veterans,NULL,NULL,NULL,N,Player,NULL
gordojo01,2003,Veterans - Players,81,61,19,N,Player,NULL
gordojo01,2005,Veterans - Players,80,60,14,N,Player,NULL
gordojo01,2007,Veterans - Players,84,62,10,N,Player,NULL
gordojo01,2009,Veterans - Pre-1943,12,9,10,Y,Player,NULL
gordoto01,2015,BBWAA,549,412,2,N,Player,NULL
gormato01,1983,Veterans,NULL,NULL,NULL,N,Umpire,NULL
gormato01,1985,Veterans,NULL,NULL,NULL,N,Umpire,NULL
gosgeji01,1980,BBWAA,385,289,0,N,Player,NULL
gosligo01,1948,BBWAA,121,91,1,N,Player,NULL
gosligo01,1949,BBWAA,153,115,4,N,Player,NULL
gosligo01,1950,BBWAA,168,126,2,N,Player,NULL
gosligo01,1954,BBWAA,252,189,1,N,Player,NULL
gosligo01,1955,BBWAA,251,189,7,N,Player,NULL
gosligo01,1956,BBWAA,193,145,26,N,Player,NULL
gosligo01,1958,BBWAA,266,200,26,N,Player,NULL
gosligo01,1960,BBWAA,269,202,30,N,Player,NULL
gosligo01,1962,BBWAA,160,120,14,N,Player,NULL
gosligo01,1963,Veterans,NULL,NULL,NULL,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
gosligo01,1964,Veterans,NULL,NULL,NULL,N,Player,NULL
gosligo01,1965,Veterans,NULL,NULL,NULL,N,Player,NULL
gosligo01,1968,Veterans,NULL,NULL,NULL,Y,Player,NULL
gossari01,2000,BBWAA,499,375,166,N,Player,NULL
gossari01,2001,BBWAA,515,387,228,N,Player,NULL
gossari01,2002,BBWAA,472,354,203,N,Player,NULL
gossari01,2003,BBWAA,496,372,209,N,Player,NULL
gossari01,2004,BBWAA,506,380,206,N,Player,NULL
gossari01,2005,BBWAA,516,387,285,N,Player,NULL
gossari01,2006,BBWAA,520,390,336,N,Player,NULL
gossari01,2007,BBWAA,545,409,388,N,Player,NULL
gossari01,2008,BBWAA,543,408,466,Y,Player,NULL
gowdyha01,1937,BBWAA,201,151,2,N,Player,NULL
gowdyha01,1938,BBWAA,262,197,8,N,Player,NULL
gowdyha01,1939,BBWAA,274,206,4,N,Player,NULL
gowdyha01,1942,BBWAA,233,175,8,N,Player,NULL
gowdyha01,1945,BBWAA,247,186,3,N,Player,NULL
gowdyha01,1947,BBWAA,161,121,1,N,Player,NULL
gowdyha01,1948,BBWAA,121,91,3,N,Player,NULL
