playerID,allStarCount,awardsCount,totalGames,totalHomeRuns,totalHits,totalPitchingStrikeOuts,totalPitchWins,totalFielderPutouts,postHomeRuns,postHits,postPitchingStrikeOuts,postTotalWins,postFielderPutouts,class
harpeto01,1,0,1810,146,1609,NULL,NULL,2823,0,0,NULL,NULL,NULL,False
keefeti01,0,1,618,12,390,2564,342,297,0,4,46,4,NULL,True
kellyki01,0,0,1456,69,1813,4,2,3573,1,14,NULL,NULL,NULL,True
houkra01,0,0,91,0,43,NULL,NULL,231,0,1,NULL,NULL,NULL,False
howelro02,1,0,1112,80,991,NULL,NULL,757,0,2,NULL,NULL,NULL,False
jenseja01,3,3,1438,199,1463,NULL,NULL,2739,0,0,NULL,NULL,NULL,False
lowebo01,0,0,1822,71,1934,0,0,4226,0,3,NULL,NULL,NULL,False
mcaleji01,0,0,1021,11,1008,0,0,2469,0,4,NULL,NULL,NULL,False
mccarto01,0,0,1273,44,1493,21,0,2190,1,18,NULL,NULL,NULL,True
mccorji01,0,0,534,4,491,1704,265,384,0,3,23,3,NULL,False
lathaar01,0,0,1629,27,1836,NULL,NULL,2080,0,38,NULL,NULL,NULL,False
longhe01,0,0,1875,91,2129,NULL,NULL,4450,0,6,NULL,NULL,NULL,False
mageesh01,0,4,2087,83,2169,NULL,NULL,5135,0,1,NULL,NULL,NULL,False
manuech01,0,0,242,4,76,NULL,NULL,103,0,0,NULL,NULL,NULL,False
mayca01,2,0,1165,90,1127,NULL,NULL,2920,0,2,NULL,NULL,NULL,False
nichoki01,0,0,650,16,472,1881,362,384,0,2,13,2,NULL,True
odayha01,0,0,232,1,155,663,73,130,0,1,12,2,NULL,True
odoulle01,1,4,970,113,1140,19,1,1594,0,1,NULL,NULL,NULL,False
moranpa01,0,0,823,18,618,NULL,NULL,3603,0,0,NULL,NULL,NULL,False
milleha01,0,0,349,38,387,NULL,NULL,575,0,0,NULL,NULL,NULL,False
mchaljo01,0,0,64,3,22,NULL,NULL,200,0,0,NULL,NULL,NULL,False
mcmulke01,0,0,1583,156,1273,NULL,NULL,1769,0,0,NULL,NULL,NULL,False
murcebo01,5,4,1908,252,1862,NULL,NULL,3352,0,1,NULL,NULL,NULL,False
moraljo01,0,0,733,26,375,NULL,NULL,498,0,0,NULL,NULL,NULL,False
oneilti01,0,1,1052,52,1385,91,16,1810,5,35,NULL,NULL,NULL,False
orourji01,0,0,1996,62,2639,4,0,5494,2,22,NULL,NULL,NULL,True
pfefffr01,0,0,1671,94,1680,13,2,5062,2,17,NULL,NULL,NULL,False
radboch01,0,1,653,9,585,1830,310,443,0,1,17,3,NULL,True
phillde01,0,0,378,3,185,929,189,97,0,4,24,3,3,False
planked01,0,4,629,3,331,2246,326,229,0,2,32,2,2,True
reulbed01,0,2,401,1,127,1137,182,137,0,1,13,2,1,False
pennohe01,0,5,621,4,232,1227,240,101,0,1,24,5,1,True
quinnja01,0,0,771,8,248,1329,247,144,0,0,5,0,0,False
pearsmo01,2,0,225,2,117,703,100,62,0,3,28,4,3,False
piercbi02,7,4,616,0,203,1999,211,124,0,0,8,1,1,False
reynoal01,6,3,475,1,140,1423,182,111,0,8,62,7,4,False
paigesa01,2,0,179,0,12,288,28,17,0,0,0,0,0,True
pappami01,3,0,527,20,132,1728,209,245,0,0,4,0,0,False
pascuca02,6,0,542,5,198,2167,174,210,0,0,0,0,0,False
perryji01,3,2,635,5,177,1576,215,191,0,0,10,0,1,False
pizarju01,2,0,496,8,133,1522,131,74,0,0,4,0,0,False
podrejo01,4,2,462,2,145,1435,148,80,0,5,18,4,0,False
raschvi01,4,6,269,1,112,944,132,84,0,3,43,5,1,False
palmeji01,6,15,576,3,85,2212,268,292,0,3,90,8,9,True
perraro01,0,2,737,0,16,687,79,45,0,0,9,0,0,False
perryga01,5,4,787,6,141,3534,314,349,0,1,11,1,1,True
reuscri01,3,4,579,4,187,2015,214,328,0,0,14,1,1,False
reussje01,2,0,631,1,171,1907,220,170,0,0,25,2,3,False
quiseda01,3,10,674,0,1,379,56,97,0,0,8,3,5,False
reardje01,4,3,880,0,5,877,73,44,0,0,14,2,0,False
rhoderi01,2,3,427,9,181,1419,151,173,0,1,8,0,1,False
paskedo01,0,1,1717,42,1613,NULL,NULL,3851,0,7,NULL,NULL,34,False
peckiro01,0,4,2012,48,1876,NULL,NULL,3930,1,16,NULL,NULL,34,False
pippwa01,0,1,1872,90,1941,NULL,NULL,18779,0,15,NULL,NULL,206,False
pafkoan01,5,5,1852,213,1796,NULL,NULL,3388,0,16,NULL,NULL,51,False
peskyjo01,1,2,1270,17,1455,NULL,NULL,1987,0,7,NULL,NULL,13,False
reesepe01,10,5,2166,126,2170,NULL,NULL,4124,2,46,NULL,NULL,77,True
reisepe01,3,3,861,58,786,NULL,NULL,1486,1,6,NULL,NULL,21,False
paganjo01,0,0,1326,52,922,NULL,NULL,1470,1,12,NULL,NULL,11,False
pinsova01,4,1,2470,256,2757,NULL,NULL,5145,0,2,NULL,NULL,18,False
pepitjo01,3,4,1397,219,1315,NULL,NULL,9036,1,6,NULL,NULL,99,False
perezto01,7,4,2777,379,2732,NULL,NULL,15127,6,41,NULL,NULL,339,True
petrori01,2,1,1553,210,1352,NULL,NULL,1886,3,14,NULL,NULL,22,False
pinielo01,1,1,1747,102,1705,NULL,NULL,2546,3,43,NULL,NULL,64,False
porteda02,4,3,1782,188,1369,NULL,NULL,6767,1,32,NULL,NULL,178,False
powelbo01,4,5,2042,339,1776,NULL,NULL,12796,6,33,NULL,NULL,278,False
reeseri01,0,0,866,52,512,NULL,NULL,4109,0,3,NULL,NULL,41,False
parkeda01,7,15,2466,339,2712,NULL,NULL,3949,3,26,NULL,NULL,46,False
parrila01,2,0,1891,256,1789,NULL,NULL,1700,0,8,NULL,NULL,18,False
parrila02,8,11,1988,324,1782,NULL,NULL,9840,2,8,NULL,NULL,51,False
puhlte01,1,0,1531,62,1361,NULL,NULL,2585,0,16,NULL,NULL,20,False
raineti01,7,4,2502,170,2605,NULL,NULL,4284,1,34,NULL,NULL,45,True
randowi01,6,4,2202,54,2210,NULL,NULL,4859,4,36,NULL,NULL,101,False
pendlte01,1,5,1893,140,1897,NULL,NULL,1386,3,58,NULL,NULL,37,False
richaha01,0,0,1334,73,1694,6,3,3243,1,13,NULL,NULL,NULL,False
ricesa01,0,1,2405,34,2987,12,1,4775,0,19,NULL,NULL,30,True
ringji01,0,0,391,4,120,835,118,78,0,0,4,1,1,False
rixeyep01,0,4,694,3,291,1350,266,131,0,1,2,0,0,True
richepe01,2,0,446,1,43,925,80,53,0,0,3,0,0,False
righeda01,2,5,718,0,2,1112,82,35,0,0,18,3,0,False
ryanji01,0,0,2014,118,2513,43,6,3811,0,5,4,0,NULL,False
ruckena01,0,7,336,1,157,1217,134,55,0,0,3,0,0,False
schaege01,0,0,1155,9,972,0,0,3276,0,5,NULL,NULL,22,False
rudoldi01,0,0,284,2,131,786,121,79,0,2,15,2,0,False
ruthba01,2,33,2504,714,2873,488,94,4787,15,42,8,3,73,True
sallesl01,0,0,476,2,158,836,174,86,0,1,6,1,1,False
scottja01,0,0,408,5,187,657,103,63,0,1,4,1,1,False
shawkbo01,0,0,488,3,225,1360,196,146,0,4,18,1,1,False
shockur01,0,4,412,1,167,983,187,155,0,0,3,0,0,False
ruffire01,6,8,882,36,521,1987,273,155,0,6,61,7,4,True
schumha02,2,1,451,15,181,906,158,154,0,2,17,2,0,False
rommeed01,0,3,508,1,164,599,171,165,0,0,0,1,0,False
rootch01,0,3,632,11,196,1459,201,95,0,0,15,0,0,False
sherdbi01,0,1,549,9,214,839,165,82,0,0,6,0,2,False
rowesc01,3,3,492,18,239,913,158,97,0,2,27,2,4,False
sainjo01,3,5,433,3,190,910,139,127,0,2,15,2,2,False
roepr01,5,2,333,1,68,956,127,90,0,0,14,2,3,False
roberro01,7,8,688,5,255,2357,286,316,0,0,5,0,0,True
shantbo01,3,11,578,1,107,1072,119,175,0,1,8,0,3,False
simmocu01,3,0,609,1,194,1697,193,127,0,2,8,0,2,False
ryanno01,8,2,807,2,94,5714,324,220,0,3,63,2,3,True
sadecra01,0,0,587,5,151,1614,135,62,0,1,8,1,0,False
seaveto01,12,10,677,12,202,3640,311,328,0,2,51,3,3,True
seguidi01,0,0,640,4,58,1298,92,128,0,0,4,0,0,False
rojasco01,5,1,1822,54,1660,0,0,3466,0,4,NULL,NULL,5,False
rogerst01,5,1,406,0,122,1621,158,237,0,2,11,3,2,False
saberbr01,3,9,403,0,23,1715,167,203,0,0,38,2,3,False
ritchcl01,0,0,1673,18,1619,NULL,NULL,3841,0,4,NULL,NULL,20,False
roberda01,0,1,805,47,812,NULL,NULL,1260,0,11,NULL,NULL,6,False
richapa01,0,3,523,15,321,NULL,NULL,2103,0,4,NULL,NULL,46,False
rizzuph01,5,10,1661,38,1588,NULL,NULL,3220,2,45,NULL,NULL,107,True
ricede01,1,0,1309,79,908,NULL,NULL,5353,0,4,NULL,NULL,24,False
richabo01,8,13,1412,34,1432,NULL,NULL,3159,1,40,NULL,NULL,76,False
rignebi01,1,0,655,41,510,NULL,NULL,950,0,1,NULL,NULL,NULL,False
rivermi01,1,1,1468,61,1660,NULL,NULL,3150,0,37,NULL,NULL,83,False
riceji01,8,10,2089,382,2452,NULL,NULL,3103,2,16,NULL,NULL,29,True
ripkeca01,19,29,3001,431,3184,NULL,NULL,4112,1,37,NULL,NULL,30,True
schreos01,0,0,898,9,829,NULL,NULL,5270,0,2,NULL,NULL,17,False
schulfr01,0,4,1807,92,1766,NULL,NULL,2689,0,26,NULL,NULL,17,False
sheckji01,0,0,2121,56,2084,NULL,NULL,4242,0,15,NULL,NULL,34,False
